loan_id,no_of_dependents,education,self_employed,loan_term,cibil_score,loan_status,income_annum_usd,loan_amount_usd,residential_assets_usd,commercial_assets_usd,luxury_assets_usd,bank_assets_usd
2248,5, Not Graduate, No,16,423, Rejected,12048.192771084337,27710.843373493975,20481.927710843374,8433.734939759037,34939.75903614458,16867.469879518074
2249,5, Graduate, Yes,2,539, Rejected,74698.7951807229,154216.8674698795,67469.8795180723,118072.2891566265,268674.6987951807,57831.32530120482
2250,1, Graduate, No,20,554, Approved,84337.34939759035,253012.0481927711,203614.4578313253,79518.07228915663,175903.61445783134,67469.8795180723
2251,2, Graduate, Yes,6,523, Rejected,84337.34939759035,228915.6626506024,63855.42168674699,112048.19277108433,310843.3734939759,114457.8313253012
2252,1, Not Graduate, Yes,10,852, Approved,63855.42168674699,144578.31325301205,4819.277108433735,125301.2048192771,227710.843373494,60240.96385542169
2253,0, Not Graduate, Yes,2,505, Rejected,21686.746987951807,44578.31325301205,46987.951807228914,28915.66265060241,54216.867469879515,16867.469879518074
2254,0, Graduate, Yes,10,430, Rejected,27710.843373493975,95180.72289156627,79518.07228915663,33734.93975903615,97590.36144578313,22891.566265060243
2255,2, Graduate, No,16,784, Approved,48192.77108433735,110843.3734939759,38554.21686746988,7228.915662650603,156626.5060240964,59036.14457831325
2256,1, Not Graduate, No,6,380, Rejected,107228.9156626506,289156.6265060241,198795.18072289156,89156.6265060241,333734.9397590361,90361.44578313253
2257,3, Graduate, No,20,565, Approved,96385.5421686747,224096.38554216866,19277.10843373494,103614.4578313253,271084.3373493976,113253.01204819277
2258,4, Graduate, Yes,14,446, Rejected,95180.72289156627,324096.3855421687,215662.65060240965,87951.80722891567,198795.18072289156,98795.18072289157
2259,5, Graduate, Yes,8,406, Rejected,80722.89156626505,243373.4939759036,83132.53012048193,59036.14457831325,184337.34939759035,85542.1686746988
2260,4, Not Graduate, No,6,712, Approved,28915.66265060241,72289.15662650602,81927.7108433735,26506.024096385543,72289.15662650602,14457.831325301206
2261,4, Not Graduate, No,14,729, Approved,103614.4578313253,272289.156626506,3614.4578313253014,195180.72289156626,246987.9518072289,143373.4939759036
2262,1, Not Graduate, Yes,20,508, Rejected,63855.42168674699,175903.61445783134,134939.7590361446,33734.93975903615,204819.27710843374,55421.68674698795
2263,0, Graduate, No,20,648, Approved,89156.6265060241,300000.0,85542.1686746988,95180.72289156627,280722.8915662651,74698.7951807229
2264,0, Not Graduate, Yes,10,346, Rejected,104819.27710843373,225301.2048192771,14457.831325301206,21686.746987951807,369879.5180722892,98795.18072289157
2265,5, Graduate, No,4,394, Rejected,98795.18072289157,222891.56626506025,115662.65060240965,68674.69879518072,330120.4819277108,133734.93975903615
2266,0, Not Graduate, Yes,12,501, Rejected,44578.31325301205,116867.46987951807,31325.301204819276,79518.07228915663,110843.3734939759,55421.68674698795
2267,5, Not Graduate, Yes,2,655, Approved,110843.3734939759,437349.3975903614,36144.57831325301,14457.831325301206,387951.8072289157,104819.27710843373
2268,4, Not Graduate, No,4,662, Approved,73493.97590361445,251807.22891566265,122891.56626506025,84337.34939759035,280722.8915662651,49397.590361445786
2269,2, Graduate, Yes,20,820, Approved,106024.09638554217,371084.3373493976,8433.734939759037,57831.32530120482,312048.1927710843,153012.0481927711
2270,5, Not Graduate, No,10,521, Rejected,110843.3734939759,227710.843373494,100000.0,174698.7951807229,281927.7108433735,83132.53012048193
2271,3, Graduate, No,12,473, Rejected,86746.98795180723,336144.578313253,254216.8674698795,106024.09638554217,334939.7590361446,104819.27710843373
2272,1, Graduate, No,10,561, Approved,7228.915662650603,14457.831325301206,10843.373493975903,3614.4578313253014,16867.469879518074,7228.915662650603
2273,5, Graduate, No,20,461, Rejected,96385.5421686747,278313.2530120482,71084.3373493976,28915.66265060241,353012.0481927711,86746.98795180723
2274,4, Graduate, Yes,16,715, Approved,83132.53012048193,166265.06024096385,25301.204819277107,73493.97590361445,251807.22891566265,98795.18072289157
2275,0, Not Graduate, Yes,18,440, Rejected,51807.22891566265,187951.80722891566,74698.7951807229,15662.650602409638,120481.92771084337,56626.50602409639
2276,3, Not Graduate, Yes,18,749, Approved,102409.63855421687,300000.0,115662.65060240965,14457.831325301206,381927.7108433735,121686.7469879518
2277,4, Not Graduate, No,2,787, Approved,103614.4578313253,209638.55421686746,140963.85542168675,127710.84337349398,221686.7469879518,127710.84337349398
2278,3, Graduate, No,18,748, Approved,75903.61445783133,167469.8795180723,213253.01204819276,106024.09638554217,261445.7831325301,103614.4578313253
2279,3, Not Graduate, Yes,12,321, Rejected,69879.51807228915,163855.421686747,20481.927710843374,39759.03614457831,268674.6987951807,40963.85542168675
2280,3, Graduate, Yes,10,303, Rejected,12048.192771084337,27710.843373493975,12048.192771084337,4819.277108433735,30120.481927710844,12048.192771084337
2281,0, Not Graduate, Yes,8,682, Approved,20481.927710843374,65060.24096385542,28915.66265060241,12048.192771084337,46987.951807228914,25301.204819277107
2282,2, Not Graduate, No,18,638, Approved,38554.21686746988,103614.4578313253,12048.192771084337,59036.14457831325,103614.4578313253,42168.67469879518
2283,0, Graduate, Yes,14,440, Rejected,90361.44578313253,200000.0,207228.9156626506,174698.7951807229,290361.4457831325,124096.38554216867
2284,1, Not Graduate, Yes,10,873, Approved,24096.385542168675,79518.07228915663,16867.469879518074,2409.6385542168673,75903.61445783133,28915.66265060241
2285,3, Not Graduate, No,20,437, Rejected,109638.55421686747,237349.39759036145,75903.61445783133,165060.2409638554,285542.1686746988,155421.68674698795
2286,4, Graduate, Yes,8,796, Approved,101204.81927710843,237349.39759036145,215662.65060240965,110843.3734939759,243373.4939759036,92771.0843373494
2287,4, Graduate, No,16,824, Approved,85542.1686746988,327710.843373494,28915.66265060241,96385.5421686747,269879.5180722892,46987.951807228914
2288,2, Not Graduate, No,6,338, Rejected,2409.6385542168673,9638.55421686747,1204.8192771084337,0.0,4819.277108433735,1204.8192771084337
2289,0, Not Graduate, Yes,12,575, Approved,60240.96385542169,179518.07228915664,154216.8674698795,18072.289156626506,148192.77108433735,79518.07228915663
2290,0, Not Graduate, Yes,8,773, Approved,54216.867469879515,203614.4578313253,75903.61445783133,81927.7108433735,168674.6987951807,72289.15662650602
2291,2, Not Graduate, Yes,2,733, Approved,61445.78313253012,237349.39759036145,0.0,54216.867469879515,155421.68674698795,74698.7951807229
2292,3, Graduate, Yes,14,475, Rejected,49397.590361445786,127710.84337349398,65060.24096385542,51807.22891566265,167469.8795180723,54216.867469879515
2293,1, Not Graduate, No,10,677, Approved,86746.98795180723,180722.89156626505,127710.84337349398,46987.951807228914,295180.7228915663,49397.590361445786
2294,3, Not Graduate, No,6,403, Rejected,93975.90361445783,213253.01204819276,151807.22891566265,44578.31325301205,297590.3614457831,120481.92771084337
2295,3, Graduate, Yes,12,767, Approved,90361.44578313253,304819.2771084337,159036.14457831325,130120.48192771085,233734.93975903615,115662.65060240965
2296,3, Graduate, Yes,2,813, Approved,77108.43373493975,253012.0481927711,46987.951807228914,131325.3012048193,246987.9518072289,53012.048192771086
2297,4, Graduate, No,20,597, Approved,84337.34939759035,309638.5542168675,239759.0361445783,162650.60240963855,331325.3012048193,121686.7469879518
2298,4, Not Graduate, Yes,8,896, Approved,108433.73493975903,374698.7951807229,85542.1686746988,53012.048192771086,281927.7108433735,157831.3253012048
2299,2, Not Graduate, Yes,6,810, Approved,53012.048192771086,167469.8795180723,159036.14457831325,50602.409638554214,180722.89156626505,62650.60240963855
2300,2, Not Graduate, No,14,337, Rejected,10843.373493975903,24096.385542168675,20481.927710843374,0.0,25301.204819277107,7228.915662650603
2301,1, Graduate, No,18,792, Approved,118072.2891566265,324096.3855421687,191566.26506024096,169879.51807228915,303614.4578313253,143373.4939759036
2302,4, Not Graduate, No,6,784, Approved,7228.915662650603,19277.10843373494,3614.4578313253014,1204.8192771084337,22891.566265060243,6024.096385542169
2303,5, Graduate, Yes,12,434, Rejected,116867.46987951807,362650.6024096386,236144.578313253,215662.65060240965,253012.0481927711,83132.53012048193
2304,2, Graduate, Yes,10,384, Rejected,101204.81927710843,392771.0843373494,167469.8795180723,19277.10843373494,260240.9638554217,84337.34939759035
2305,1, Graduate, No,10,642, Approved,100000.0,300000.0,138554.2168674699,185542.1686746988,260240.9638554217,69879.51807228915
2306,4, Graduate, No,8,314, Rejected,95180.72289156627,360240.9638554217,265060.2409638554,55421.68674698795,313253.0120481928,97590.36144578313
2307,1, Not Graduate, No,2,606, Approved,103614.4578313253,312048.1927710843,44578.31325301205,179518.07228915664,393975.9036144578,146987.9518072289
2308,5, Not Graduate, Yes,14,843, Approved,80722.89156626505,212048.19277108434,153012.0481927711,2409.6385542168673,234939.7590361446,67469.8795180723
2309,0, Graduate, No,10,778, Approved,32530.12048192771,89156.6265060241,81927.7108433735,9638.55421686747,67469.8795180723,33734.93975903615
2310,0, Not Graduate, No,8,718, Approved,79518.07228915663,308433.734939759,151807.22891566265,146987.9518072289,261445.7831325301,108433.73493975903
2311,1, Graduate, Yes,20,437, Rejected,85542.1686746988,250602.4096385542,115662.65060240965,87951.80722891567,297590.3614457831,106024.09638554217
2312,5, Graduate, Yes,10,586, Approved,3614.4578313253014,8433.734939759037,0.0,4819.277108433735,12048.192771084337,1204.8192771084337
2313,2, Graduate, No,6,777, Approved,26506.024096385543,84337.34939759035,73493.97590361445,4819.277108433735,53012.048192771086,39759.03614457831
2314,1, Graduate, Yes,12,525, Rejected,104819.27710843373,381927.7108433735,93975.90361445783,122891.56626506025,365060.2409638554,73493.97590361445
2315,4, Graduate, No,12,632, Approved,86746.98795180723,278313.2530120482,55421.68674698795,102409.63855421687,233734.93975903615,53012.048192771086
2316,0, Not Graduate, No,20,337, Rejected,24096.385542168675,57831.32530120482,15662.650602409638,26506.024096385543,66265.06024096385,20481.927710843374
2317,4, Graduate, Yes,8,458, Rejected,103614.4578313253,336144.578313253,269879.5180722892,21686.746987951807,409638.5542168675,140963.85542168675
2318,2, Graduate, Yes,8,364, Rejected,27710.843373493975,65060.24096385542,54216.867469879515,6024.096385542169,84337.34939759035,24096.385542168675
2319,2, Not Graduate, Yes,16,499, Rejected,115662.65060240965,359036.1445783133,343373.4939759036,75903.61445783133,383132.5301204819,89156.6265060241
2320,2, Graduate, Yes,16,887, Approved,22891.566265060243,78313.2530120482,24096.385542168675,14457.831325301206,54216.867469879515,20481.927710843374
2321,1, Graduate, No,16,882, Approved,25301.204819277107,75903.61445783133,46987.951807228914,26506.024096385543,92771.0843373494,34939.75903614458
2322,1, Not Graduate, Yes,8,817, Approved,46987.951807228914,104819.27710843373,10843.373493975903,30120.481927710844,128915.6626506024,25301.204819277107
2323,5, Not Graduate, Yes,10,704, Approved,2409.6385542168673,3614.4578313253014,6024.096385542169,1204.8192771084337,9638.55421686747,2409.6385542168673
2324,1, Not Graduate, Yes,12,742, Approved,22891.566265060243,54216.867469879515,14457.831325301206,24096.385542168675,53012.048192771086,14457.831325301206
2325,0, Not Graduate, Yes,4,393, Approved,38554.21686746988,139759.0361445783,56626.50602409639,3614.4578313253014,96385.5421686747,37349.39759036145
2326,0, Not Graduate, No,18,828, Approved,13253.012048192772,51807.22891566265,8433.734939759037,9638.55421686747,34939.75903614458,10843.373493975903
2327,5, Graduate, Yes,12,779, Approved,96385.5421686747,259036.14457831325,31325.301204819276,181927.7108433735,359036.1445783133,125301.2048192771
2328,4, Graduate, Yes,6,860, Approved,73493.97590361445,261445.7831325301,167469.8795180723,10843.373493975903,169879.51807228915,67469.8795180723
2329,5, Graduate, No,2,432, Approved,38554.21686746988,127710.84337349398,78313.2530120482,44578.31325301205,134939.7590361446,44578.31325301205
2330,4, Graduate, Yes,20,532, Rejected,108433.73493975903,366265.0602409639,253012.0481927711,89156.6265060241,367469.8795180723,157831.3253012048
2331,0, Not Graduate, Yes,2,678, Approved,14457.831325301206,38554.21686746988,18072.289156626506,12048.192771084337,40963.85542168675,10843.373493975903
2332,3, Graduate, No,6,601, Approved,95180.72289156627,325301.2048192771,213253.01204819276,93975.90361445783,332530.1204819277,138554.2168674699
2333,3, Graduate, Yes,8,807, Approved,92771.0843373494,278313.2530120482,34939.75903614458,118072.2891566265,245783.1325301205,84337.34939759035
2334,2, Not Graduate, No,16,879, Approved,53012.048192771086,198795.18072289156,93975.90361445783,90361.44578313253,124096.38554216867,65060.24096385542
2335,1, Not Graduate, No,18,665, Approved,37349.39759036145,134939.7590361446,24096.385542168675,65060.24096385542,144578.31325301205,30120.481927710844
2336,5, Not Graduate, Yes,16,697, Approved,31325.301204819276,112048.19277108433,61445.78313253012,14457.831325301206,92771.0843373494,44578.31325301205
2337,4, Graduate, No,14,867, Approved,66265.06024096385,261445.7831325301,60240.96385542169,104819.27710843373,183132.53012048194,37349.39759036145
2338,1, Graduate, No,8,544, Rejected,68674.69879518072,186746.98795180724,126506.02409638555,104819.27710843373,251807.22891566265,84337.34939759035
2339,5, Graduate, No,20,482, Rejected,73493.97590361445,249397.5903614458,113253.01204819277,24096.385542168675,203614.4578313253,71084.3373493976
2340,2, Graduate, No,18,857, Approved,98795.18072289157,271084.3373493976,161445.7831325301,172289.156626506,342168.6746987952,101204.81927710843
2341,1, Graduate, No,12,549, Rejected,72289.15662650602,255421.68674698795,215662.65060240965,98795.18072289157,203614.4578313253,74698.7951807229
2342,1, Graduate, Yes,10,720, Approved,96385.5421686747,368674.6987951807,285542.1686746988,102409.63855421687,300000.0,116867.46987951807
2343,4, Not Graduate, No,8,302, Rejected,24096.385542168675,57831.32530120482,18072.289156626506,9638.55421686747,48192.77108433735,31325.301204819276
2344,5, Graduate, Yes,12,669, Approved,15662.650602409638,34939.75903614458,4819.277108433735,20481.927710843374,46987.951807228914,21686.746987951807
2345,1, Graduate, No,6,591, Approved,84337.34939759035,326506.0240963855,80722.89156626505,146987.9518072289,259036.14457831325,59036.14457831325
2346,3, Graduate, No,6,440, Rejected,49397.590361445786,184337.34939759035,90361.44578313253,61445.78313253012,98795.18072289157,24096.385542168675
2347,3, Graduate, No,16,890, Approved,96385.5421686747,315662.6506024096,190361.44578313254,51807.22891566265,301204.8192771084,48192.77108433735
2348,4, Not Graduate, No,8,663, Approved,97590.36144578313,337349.3975903614,106024.09638554217,136144.578313253,313253.0120481928,66265.06024096385
2349,4, Graduate, Yes,14,433, Rejected,114457.8313253012,272289.156626506,120481.92771084337,10843.373493975903,278313.2530120482,161445.7831325301
2350,0, Graduate, No,10,317, Rejected,110843.3734939759,271084.3373493976,171084.3373493976,209638.55421686746,343373.4939759036,128915.6626506024
